,raceId,year,circuitId,driverId,constructorId,laps,fastestLap,fastestLapTime,fastestLapSpeed,first_5_avg_time,last_10_avg_time,lap_position_after_5,lap_position_before_last_10
6028,843,2011,17,20,9,56,47,1:41.321,193.677,105143.2,102683.7,3,1
6358,843,2011,17,155,15,56,32,1:42.577,191.306,107075.8,103595.2,10,10
3852,843,2011,17,17,9,56,42,1:38.993,198.232,108071.6,100750.5,15,6
1026,843,2011,17,4,6,56,41,1:42.070,192.256,105882.8,102492.8,6,7
906,843,2011,17,10,166,54,54,1:44.381,187.999,110506.0,105570.0,21,22
4212,843,2011,17,30,131,56,46,1:41.215,193.880,106972.2,101747.6,9,8
2966,843,2011,17,13,6,56,39,1:41.678,192.997,105716.8,103008.0,5,3
1777,843,2011,17,2,4,56,51,1:42.406,191.625,108003.6,103663.9,14,14
6883,843,2011,17,814,10,56,45,1:42.614,191.237,106752.8,104221.2,7,9
6448,843,2011,17,815,15,55,39,1:41.643,193.063,108398.0,109154.11111111112,17,12
11279,843,2011,17,816,166,54,45,1:44.806,187.237,110640.0,106846.5,22,20
10526,843,2011,17,813,3,55,46,1:41.702,192.951,108733.4,103364.66666666669,18,18
1358,843,2011,17,3,131,56,41,1:41.166,193.974,105581.0,102667.8,4,5
344,843,2011,17,22,3,56,45,1:42.031,192.329,108271.4,103987.0,16,15
10647,843,2011,17,39,164,54,41,1:46.081,184.986,111268.8,108597.125,24,21
6489,844,2011,5,815,15,57,46,1:30.797,211.645,104895.0,92653.22222222222,23,16
6309,844,2011,5,808,4,58,48,1:30.618,212.063,96528.4,91639.4,8,8
2254,844,2011,5,1,1,58,48,1:30.108,213.264,95716.4,90694.9,6,5
11282,844,2011,5,816,166,56,55,1:34.971,202.343,99895.4,95478.875,20,20
4260,844,2011,5,30,131,58,47,1:31.153,210.819,101020.4,92369.1,22,12
1810,844,2011,5,2,4,58,52,1:30.158,213.145,96947.6,90724.3,10,9
1092,844,2011,5,4,6,58,48,1:30.279,212.860,95156.6,91152.1,4,2
1404,844,2011,5,3,131,58,47,1:30.573,212.169,95071.0,90903.5,3,6
396,844,2011,5,22,3,57,46,1:32.079,208.699,96870.6,94299.77777777778,9,14
712,844,2011,5,15,205,57,49,1:32.862,206.939,98444.2,94594.77777777778,18,19
3023,844,2011,5,13,6,58,57,1:31.118,210.900,95972.8,91747.5,7,13
3892,844,2011,5,17,9,58,48,1:29.703,214.226,95033.6,90850.9,2,3
5902,844,2011,5,24,164,53,41,1:34.699,202.925,99795.6,96583.0,19,22
2505,844,2011,5,5,205,56,55,1:32.695,207.312,98318.4,99284.875,17,18
1558,844,2011,5,67,5,58,44,1:31.360,210.341,97511.0,92240.9,13,7
96,844,2011,5,18,1,58,47,1:31.167,210.786,95621.2,92696.0,5,4
6081,844,2011,5,20,9,58,50,1:29.937,213.669,94141.6,90770.0,1,1
6374,844,2011,5,155,15,58,45,1:31.038,211.085,97876.2,92237.4,15,10
10543,844,2011,5,813,3,57,44,1:32.044,208.778,97785.0,92548.44444444444,14,17
1667,844,2011,5,16,10,57,43,1:32.070,208.719,97230.8,93047.44444444444,11,15
10658,844,2011,5,39,164,55,51,1:33.948,204.547,100393.8,95696.14285714286,21,21
5967,844,2011,5,153,5,57,57,1:29.894,213.771,98289.4,95029.55555555556,16,11
1059,845,2011,4,4,6,65,22,1:28.737,188.850,91248.4,91057.0,1,5
4237,845,2011,4,30,131,65,34,1:29.463,187.317,93470.2,90061.66666666667,6,6
10534,845,2011,4,813,3,65,64,1:29.391,187.468,94897.4,89932.33333333333,13,16
6304,845,2011,4,808,4,65,35,1:29.592,187.047,92960.4,91270.11111111112,5,11
6469,845,2011,4,815,15,65,55,1:27.247,192.075,94537.8,90267.44444444444,11,9
6367,845,2011,4,155,15,65,52,1:27.615,191.268,102087.8,89820.11111111111,24,12
11280,845,2011,4,816,166,62,36,1:32.549,181.071,98482.8,94514.83333333331,23,21
63,845,2011,4,18,1,66,63,1:27.518,191.480,93848.8,87931.2,9,3
3869,845,2011,4,17,9,66,50,1:27.187,192.207,91526.2,88873.7,3,4
6053,845,2011,4,20,9,66,60,1:27.162,192.262,91384.4,87627.7,2,1
915,845,2011,4,10,166,63,40,1:31.635,182.877,98216.0,95834.71428571428,21,20
10653,845,2011,4,39,164,61,33,1:32.848,180.488,98344.0,95377.0,22,22
3001,845,2011,4,13,6,58,24,1:29.081,188.120,93750.6,91940.0,8,8
689,845,2011,4,15,205,64,34,1:30.783,184.594,95400.4,93470.125,15,19
5963,845,2011,4,153,5,64,52,1:29.132,188.013,94734.6,90135.125,12,17
1386,845,2011,4,3,131,65,34,1:29.155,187.964,93628.2,89939.22222222222,7,7
1552,845,2011,4,67,5,65,27,1:30.049,186.098,94414.8,91247.77777777778,10,14
369,845,2011,4,22,3,64,60,1:26.891,192.862,97359.0,87852.125,19,18
2221,845,2011,4,1,1,66,52,1:26.727,193.227,91702.6,87629.6,4,2
1791,845,2011,4,2,4,65,61,1:26.958,192.713,96433.8,87595.55555555556,17,10
6889,845,2011,4,814,10,65,42,1:29.469,187.305,95051.4,90682.55555555556,14,13
1651,845,2011,4,16,10,65,52,1:28.791,188.735,97152.8,89462.44444444444,18,15
1074,846,2011,6,4,6,78,77,1:16.471,157.236,82037.6,216434.9,3,2
1801,846,2011,6,2,4,77,77,1:17.857,154.436,86113.4,228436.22222222225,15,9
10539,846,2011,6,813,3,73,62,1:18.904,152.387,83456.2,342651.8,7,6
1660,846,2011,6,16,10,77,77,1:18.872,152.449,85808.6,230302.22222222225,14,8
10656,846,2011,6,39,164,74,74,1:22.731,145.338,88656.8,93268.66666666669,22,18
1399,846,2011,6,3,131,76,56,1:18.699,152.784,83073.8,245294.75,5,12
77,846,2011,6,18,1,78,78,1:16.463,157.252,81721.8,216532.8,2,3
11281,846,2011,6,816,166,75,75,1:21.391,147.731,87978.2,265854.71428571426,21,16
5898,846,2011,6,24,164,75,74,1:21.566,147.414,89824.8,262066.85714285716,23,17
6369,846,2011,6,155,15,78,76,1:18.308,153.547,85607.6,212987.5,13,4
383,846,2011,6,22,3,77,76,1:18.584,153.008,84620.6,225223.44444444444,11,10
702,846,2011,6,15,205,76,66,1:21.277,147.938,86633.0,242824.375,17,14
6068,846,2011,6,20,9,78,78,1:16.267,157.656,80788.2,216384.9,1,1
2238,846,2011,6,1,1,78,54,1:17.847,154.456,84352.0,210817.7,10,7
6893,846,2011,6,814,10,76,75,1:18.724,152.736,84859.8,245165.0,12,13
3881,846,2011,6,17,9,78,78,1:16.234,157.724,82342.2,212420.3,4,5
1556,846,2011,6,67,5,77,77,1:18.832,152.526,86240.2,223064.44444444444,16,11
2500,846,2011,6,5,205,76,54,1:20.678,149.036,87019.4,242636.125,19,15
6339,847,2011,7,808,4,70,68,1:19.054,198.593,124767.4,80872.4,11,6
971,847,2011,7,10,166,69,68,1:24.590,185.596,126189.8,87123.55555555556,20,15
6411,847,2011,7,155,15,70,70,1:20.213,195.723,124633.4,82229.3,10,5
5139,847,2011,7,37,15,70,70,1:20.369,195.343,125553.6,84391.1,17,13
4401,847,2011,7,30,131,70,70,1:19.138,198.382,123710.2,80750.5,5,2
6926,847,2011,7,814,10,67,67,1:19.395,197.740,124393.4,82888.0,8,14
825,847,2011,7,15,205,69,67,1:22.233,190.916,125887.6,84870.88888888889,18,19
11294,847,2011,7,816,166,69,68,1:22.495,190.309,127162.0,85820.77777777778,24,17
5995,847,2011,7,153,5,70,69,1:20.371,195.339,126677.0,82332.3,22,8
3993,847,2011,7,17,9,70,65,1:19.572,197.300,125145.2,80661.4,14,3
10676,847,2011,7,39,164,69,66,1:23.116,188.887,126688.4,85116.22222222222,23,18
543,847,2011,7,22,3,70,68,1:20.316,195.472,125347.2,83301.7,16,7
1590,847,2011,7,67,5,70,69,1:19.507,197.461,125238.0,82869.2,15,12
233,847,2011,7,18,1,70,69,1:16.956,204.007,123972.8,79065.9,7,4
6210,847,2011,7,20,9,70,69,1:17.217,203.317,122457.2,79681.9,1,1
5941,847,2011,7,24,164,69,63,1:23.419,188.201,126280.0,85104.66666666667,21,16
1499,847,2011,7,3,131,70,69,1:20.071,196.070,123525.8,83723.6,4,9
3139,847,2011,7,13,6,70,68,1:19.148,198.357,122940.4,81920.3,3,11
10591,847,2011,7,813,3,61,53,1:24.265,186.312,124856.8,137050.0,12,10
6517,848,2011,12,815,15,56,41,1:43.949,187.672,111534.2,105180.33333333331,17,11
146,848,2011,12,18,1,57,57,1:42.340,190.623,108734.0,105146.1,7,5
6385,848,2011,12,155,15,56,42,1:43.517,188.456,110224.6,105000.55555555556,13,15
6320,848,2011,12,808,4,56,41,1:43.151,189.124,111310.2,104776.11111111112,16,16
1143,848,2011,12,4,6,57,49,1:42.308,190.683,106956.2,103034.5,3,2
10557,848,2011,12,813,3,56,47,1:43.134,189.155,113081.4,104320.33333333331,20,18
3064,848,2011,12,13,6,57,53,1:42.705,189.945,107275.8,105567.9,4,4
6125,848,2011,12,20,9,57,53,1:41.852,191.536,106324.0,104014.2,1,1
1689,848,2011,12,16,10,56,53,1:43.526,188.439,109313.8,104103.0,9,9
1570,848,2011,12,67,5,56,47,1:44.103,187.395,110523.0,104414.66666666669,14,13
940,848,2011,12,10,166,55,49,1:46.628,182.957,113366.6,107848.375,21,21
2298,848,2011,12,1,1,57,47,1:42.947,189.499,107503.6,103554.7,5,6
10665,848,2011,12,39,164,54,32,1:47.708,181.123,114289.4,108661.28571428572,24,24
2526,848,2011,12,5,205,55,44,1:45.055,185.697,112332.6,106346.125,18,19
4311,848,2011,12,30,131,56,50,1:44.578,186.544,109204.2,105393.55555555556,8,17
3930,848,2011,12,17,9,57,39,1:42.534,190.262,106734.6,104573.7,2,3
454,848,2011,12,22,3,56,55,1:44.131,187.344,110058.8,104526.22222222222,12,12
1436,848,2011,12,3,131,57,53,1:43.649,188.215,108675.8,104040.7,6,7
5916,848,2011,12,24,164,54,37,1:47.418,181.612,113963.2,108090.14285714286,22,23
11286,848,2011,12,816,166,55,51,1:47.164,182.042,114079.6,107810.5,23,22
757,848,2011,12,15,205,55,28,1:46.208,183.681,112450.4,110211.0,19,20
6905,848,2011,12,814,10,56,54,1:43.851,187.849,109764.4,104507.0,11,14
1846,848,2011,12,2,4,56,51,1:43.901,187.759,109612.4,104505.33333333331,10,10
5976,848,2011,12,153,5,56,53,1:43.579,188.343,110913.6,104307.22222222222,15,8
11283,849,2011,9,816,166,50,30,1:40.560,210.894,121790.0,102300.5,22,17
6089,849,2011,9,20,9,52,38,1:35.565,221.918,111763.8,97036.3,1,2
6490,849,2011,9,815,15,52,35,1:36.656,219.413,117137.4,98844.9,13,7
5968,849,2011,9,153,5,52,38,1:37.160,218.275,118172.4,98316.8,17,10
10545,849,2011,9,813,3,51,41,1:37.036,218.553,116860.6,97630.77777777778,11,14
5905,849,2011,9,24,164,50,40,1:40.524,210.970,121647.4,101907.375,21,18
6723,849,2011,9,817,164,49,30,1:40.910,210.163,122162.8,105756.71428571428,23,19
6896,849,2011,9,814,10,51,48,1:37.936,216.545,115174.8,98673.44444444444,7,15
6312,849,2011,9,808,4,52,40,1:36.308,220.206,117995.2,97384.3,15,12
929,849,2011,9,10,166,50,49,1:39.811,212.477,120059.2,101776.875,19,16
1409,849,2011,9,3,131,52,32,1:37.073,218.470,117019.6,98440.0,12,6
1816,849,2011,9,2,4,52,37,1:37.117,218.371,117561.8,98148.0,14,8
3899,849,2011,9,17,9,52,49,1:35.665,221.686,112691.0,96509.2,2,4
1670,849,2011,9,16,10,52,42,1:36.744,219.213,116000.4,97399.8,10,11
1099,849,2011,9,4,6,52,41,1:34.908,223.454,113398.4,96800.9,3,1
2260,849,2011,9,1,1,52,39,1:36.180,220.499,114259.2,97979.4,5,3
3030,849,2011,9,13,6,52,49,1:35.474,222.129,113720.8,96287.2,4,5
4273,849,2011,9,30,131,52,34,1:37.034,218.558,115683.8,98314.1,9,9
412,849,2011,9,22,3,51,38,1:36.733,219.238,118602.0,98815.66666666669,18,13
6379,850,2011,20,155,15,59,50,1:36.659,191.733,101987.4,97440.55555555556,11,10
5970,850,2011,20,153,5,59,59,1:37.415,190.245,102974.0,98029.33333333331,14,13
931,850,2011,20,10,166,57,57,1:39.982,185.361,105260.0,102943.42857142857,20,17
1565,850,2011,20,67,5,59,48,1:37.863,189.374,103970.6,98362.88888888888,16,15
1420,850,2011,20,3,131,59,51,1:36.181,192.686,100662.6,99410.33333333331,5,6
4290,850,2011,20,30,131,59,49,1:35.628,193.800,101321.8,98996.44444444444,8,8
3043,850,2011,20,13,6,60,51,1:34.609,195.888,100738.4,97728.9,6,4
2274,850,2011,20,1,1,60,59,1:34.302,196.526,99100.8,96860.0,1,1
11284,850,2011,20,816,166,57,57,1:39.787,185.723,105803.6,101334.0,22,18
2515,850,2011,20,5,205,58,54,1:39.050,187.105,104096.0,102479.0,17,16
6503,850,2011,20,815,15,59,53,1:37.033,190.994,103071.8,97891.77777777778,15,12
3911,850,2011,20,17,9,60,60,1:34.468,196.180,99342.4,97099.7,2,3
6104,850,2011,20,20,9,60,47,1:34.587,195.933,99640.4,97242.2,3,5
6314,850,2011,20,808,4,59,50,1:36.186,192.676,101695.6,97189.88888888888,9,11
6899,850,2011,20,814,10,59,54,1:36.715,191.622,104952.2,100130.55555555556,19,9
6727,850,2011,20,817,164,57,57,1:40.489,184.426,105877.8,101986.85714285714,23,19
1119,850,2011,20,4,6,60,60,1:34.626,195.853,99739.2,97056.4,4,2
11317,850,2011,20,812,205,56,56,1:40.435,184.525,105999.0,106116.0,24,20
10550,850,2011,20,813,3,59,50,1:37.568,189.947,102676.8,98475.77777777778,13,14
1677,850,2011,20,16,10,60,57,1:36.653,191.745,101032.2,97090.2,7,7
10555,851,2011,11,813,3,68,56,1:25.724,183.981,113087.0,87764.0,15,16
6515,851,2011,11,815,15,68,67,1:24.999,185.550,114806.0,86811.0,20,15
2282,851,2011,11,1,1,70,61,1:23.661,188.517,108307.4,84627.0,1,5
1683,851,2011,11,16,10,68,66,1:25.579,184.292,113648.6,86556.5,17,14
6739,851,2011,11,817,164,66,62,1:28.876,177.456,115870.8,90268.66666666669,23,18
131,851,2011,11,18,1,70,58,1:23.937,187.898,108936.8,85345.7,3,1
3050,851,2011,11,13,6,70,61,1:23.415,189.073,109798.8,85635.9,6,6
1568,851,2011,11,67,5,69,65,1:25.977,183.439,112437.4,86495.0,12,9
936,851,2011,11,10,166,66,59,1:28.022,179.177,114563.4,90918.0,18,17
3922,851,2011,11,17,9,70,61,1:23.718,188.389,109993.6,84879.1,7,4
11285,851,2011,11,816,166,65,58,1:29.068,177.073,115430.2,91211.6,22,19
6108,851,2011,11,20,9,70,70,1:23.875,188.036,108818.0,85012.5,2,2
5914,851,2011,11,24,164,65,53,1:29.208,176.795,118514.2,90847.8,24,20
5972,851,2011,11,153,5,69,68,1:26.025,183.337,112693.8,87318.0,14,10
449,851,2011,11,22,3,68,65,1:25.018,185.508,112569.2,86641.0,13,13
6316,851,2011,11,808,4,69,68,1:24.664,186.284,112389.6,85832.55555555556,11,12
6901,851,2011,11,814,10,69,65,1:25.935,183.529,110705.4,87073.33333333333,9,7
6381,851,2011,11,155,15,69,65,1:24.664,186.284,111989.8,89552.11111111111,10,8
1127,851,2011,11,4,6,70,62,1:23.711,188.405,109614.2,84762.1,5,3
1429,851,2011,11,3,131,69,64,1:24.857,185.860,109433.2,86419.88888888889,4,11
5919,852,2011,13,24,164,43,42,1:58.061,213.570,123443.4,119403.0,18,19
4322,852,2011,13,30,131,44,34,1:51.137,226.876,122757.0,112296.0,15,6
2530,852,2011,13,5,205,43,35,1:54.051,221.080,130178.6,115122.88888888888,23,16
10558,852,2011,13,813,3,44,43,1:53.362,222.423,120625.0,113730.1,11,9
3070,852,2011,13,13,6,44,42,1:51.564,226.008,118118.0,112145.6,5,11
151,852,2011,13,18,1,44,39,1:50.062,229.092,123348.4,110476.1,17,4
10337,852,2011,13,811,4,44,39,1:53.585,221.987,128453.0,114120.6,21,14
945,852,2011,13,10,166,43,37,1:56.540,216.358,130044.2,119744.11111111112,22,18
6130,852,2011,13,20,9,44,36,1:50.451,228.285,117637.8,111137.4,1,1
11287,852,2011,13,816,166,43,38,1:56.319,216.769,123686.8,120256.44444444444,19,17
6388,852,2011,13,155,15,44,35,1:53.871,221.429,119313.8,114464.9,6,12
1149,852,2011,13,4,6,44,41,1:51.107,226.937,117763.2,111734.1,3,2
3939,852,2011,13,17,9,44,33,1:49.883,229.465,120916.6,110546.9,12,3
6906,852,2011,13,814,10,44,32,1:53.223,222.696,120524.2,114033.9,10,10
1441,852,2011,13,3,131,44,39,1:52.263,224.601,117660.8,112683.5,2,5
6322,852,2011,13,808,4,44,34,1:52.432,224.263,119434.8,114400.2,7,8
1693,852,2011,13,16,10,44,33,1:52.591,223.946,119706.4,113324.6,8,7
764,852,2011,13,15,205,43,38,1:54.571,220.076,123928.6,115542.44444444444,20,15
463,852,2011,13,22,3,43,42,1:50.424,228.341,121025.4,118862.0,13,13
1167,853,2011,14,4,6,53,50,1:27.191,239.185,116662.0,87445.1,2,3
1577,853,2011,14,67,5,52,51,1:28.202,236.443,119202.0,89314.0,13,9
783,853,2011,14,15,205,51,50,1:29.825,232.171,121905.4,91292.75,17,14
951,853,2011,14,10,166,51,51,1:30.783,229.721,119662.4,92210.75,16,15
10341,853,2011,14,811,4,52,51,1:26.895,240.000,119516.8,88114.44444444444,15,10
5981,853,2011,14,153,5,52,49,1:28.357,236.028,118742.4,88862.77777777778,9,7
6146,853,2011,14,20,9,53,49,1:26.557,240.937,116453.6,87553.2,1,1
2317,853,2011,14,1,1,53,52,1:26.187,241.971,116880.4,86858.3,4,4
10565,853,2011,14,813,3,52,51,1:28.934,234.497,118211.4,89397.11111111111,6,11
6910,853,2011,14,814,10,52,52,1:28.054,236.841,118662.4,88407.11111111111,8,8
3083,853,2011,14,13,6,53,53,1:26.924,239.919,118805.4,87416.2,10,6
4341,853,2011,14,30,131,53,46,1:27.402,238.607,116759.8,87739.3,3,5
487,853,2011,14,22,3,52,49,1:28.377,235.975,123095.8,88872.22222222222,18,12
2538,853,2011,14,5,205,51,50,1:29.639,232.653,118935.8,90409.75,11,13
172,853,2011,14,18,1,53,52,1:26.207,241.915,117567.4,86933.4,5,2
5984,854,2011,15,153,5,56,37,1:53.676,160.656,122456.0,119754.2,18,15
11290,854,2011,15,816,166,59,22,1:58.730,153.817,123800.0,121213.5,21,18
3957,854,2011,15,17,9,61,54,1:50.088,165.892,116992.6,112039.1,4,3
493,854,2011,15,22,3,60,40,1:55.235,158.483,120682.4,119288.0,13,10
184,854,2011,15,18,1,61,54,1:48.454,168.392,116510.8,110064.0,2,2
1466,854,2011,15,3,131,60,42,1:54.383,159.663,118431.8,117880.22222222222,7,6
2332,854,2011,15,1,1,61,54,1:50.832,164.779,118003.0,112765.9,6,7
6396,854,2011,15,155,15,59,56,1:51.329,164.043,121622.6,119229.75,16,14
1579,854,2011,15,67,5,60,51,1:52.197,162.774,121426.6,114434.11111111112,15,13
3099,854,2011,15,13,6,60,26,1:52.550,162.263,117178.8,115918.33333333331,5,11
6161,854,2011,15,20,9,61,51,1:48.688,168.029,115096.0,111123.8,1,1
1707,854,2011,15,16,10,60,45,1:54.564,159.411,119165.6,117568.44444444444,9,8
6328,854,2011,15,808,4,59,56,1:54.204,159.913,122572.0,117175.125,19,19
6546,854,2011,15,815,15,60,42,1:54.615,159.340,120031.6,117540.22222222222,11,9
5927,854,2011,15,24,164,57,41,1:58.283,154.399,124673.4,119934.83333333331,23,21
6912,854,2011,15,814,10,61,41,1:54.239,159.864,119839.4,117576.2,10,5
10344,854,2011,15,811,4,59,55,1:53.774,160.518,121276.8,115763.25,14,16
2543,854,2011,15,5,205,59,56,1:54.063,160.111,122789.6,116088.625,20,17
10571,854,2011,15,813,3,60,50,1:53.198,161.335,120349.6,115259.77777777778,12,12
6771,854,2011,15,817,164,57,40,1:59.064,153.386,144775.2,125141.16666666669,24,20
1183,854,2011,15,4,6,61,58,1:50.891,164.691,116790.8,112816.0,3,4
10346,855,2011,22,811,4,53,42,1:38.407,212.436,105122.0,99613.5,15,16
6780,855,2011,22,817,164,51,49,1:41.437,206.090,107247.4,102509.25,23,22
5986,855,2011,22,153,5,53,41,1:37.411,214.608,106184.4,99967.5,20,14
3105,855,2011,22,13,6,53,50,1:37.800,213.754,101452.0,98475.0,4,7
11291,855,2011,22,816,166,51,45,1:41.794,205.367,106895.8,102662.75,21,21
1712,855,2011,22,16,10,53,43,1:38.133,213.029,102991.2,99441.7,9,11
1196,855,2011,22,4,6,53,50,1:36.682,216.226,101543.2,97365.8,5,2
6330,855,2011,22,808,4,53,47,1:37.053,215.399,103849.4,98175.6,10,12
6915,855,2011,22,814,10,53,43,1:37.970,213.383,102837.2,100316.4,8,10
2344,855,2011,22,1,1,53,49,1:37.645,214.093,100448.6,98302.3,2,5
10573,855,2011,22,813,3,53,50,1:37.645,214.093,104804.0,98698.2,13,17
3965,855,2011,22,17,9,53,47,1:36.828,215.900,101747.0,97480.2,6,4
794,855,2011,22,15,205,53,49,1:39.561,209.973,105740.8,100460.2,17,19
1469,855,2011,22,3,131,53,50,1:36.614,216.378,105948.6,98270.0,19,13
6549,855,2011,22,815,15,53,39,1:36.569,216.479,105810.0,98820.1,18,8
4360,855,2011,22,30,131,53,53,1:37.916,213.501,102397.4,98453.5,7,6
198,855,2011,22,18,1,53,52,1:36.568,216.481,101035.8,97743.7,3,1
5931,855,2011,22,24,164,50,37,1:42.409,204.134,107611.4,108055.28571428572,24,23
6399,855,2011,22,155,15,53,44,1:39.724,209.630,104338.0,100607.7,12,9
504,855,2011,22,22,3,53,53,1:39.080,210.993,104912.6,99861.9,14,15
6172,855,2011,22,20,9,53,52,1:36.916,215.704,99978.8,97393.8,1,3
960,855,2011,22,10,166,51,46,1:41.704,205.549,107076.0,102710.875,22,20
2545,855,2011,22,5,205,53,50,1:39.297,210.532,105363.6,99880.5,16,18
1304,856,2011,35,4,6,55,41,1:40.547,201.040,107056.6,100843.0,5,5
1743,856,2011,35,16,10,55,49,1:42.014,198.149,109554.8,102423.9,12,11
6255,856,2011,35,20,9,55,55,1:39.605,202.941,105814.4,100957.0,1,1
1525,856,2011,35,3,131,55,49,1:41.770,198.624,107644.8,102474.0,7,7
888,856,2011,35,15,205,54,46,1:43.009,196.235,111234.8,104961.22222222222,20,17
2573,856,2011,35,5,205,54,52,1:42.456,197.294,110860.4,102918.22222222222,19,15
980,856,2011,35,10,166,54,53,1:44.536,193.368,112228.0,105260.88888888888,21,18
6928,856,2011,35,814,10,55,50,1:42.102,197.978,108830.0,102681.5,10,9
6420,856,2011,35,155,15,54,45,1:42.080,198.021,109790.2,103659.55555555556,13,16
633,856,2011,35,22,3,55,54,1:42.371,197.458,110305.0,102930.3,16,14
294,856,2011,35,18,1,55,55,1:40.709,200.716,107367.6,101049.2,6,4
5954,856,2011,35,24,164,52,45,1:46.173,190.387,120327.6,108157.0,24,21
2430,856,2011,35,1,1,55,54,1:40.459,201.216,106098.4,100980.3,2,2
3184,856,2011,35,13,6,55,51,1:40.541,201.052,106863.0,101221.5,4,6
5999,856,2011,35,153,5,55,55,1:40.940,200.257,109040.4,101905.8,11,8
6619,856,2011,35,815,15,54,39,1:42.425,197.354,110430.8,107314.11111111112,17,12
11295,856,2011,35,816,166,54,53,1:44.746,192.981,113139.2,105365.55555555556,23,20
1593,856,2011,35,67,5,55,50,1:40.537,201.060,109975.8,101962.9,14,10
4030,856,2011,35,17,9,55,55,1:40.294,201.547,106636.6,100995.6,3,3
10360,856,2011,35,811,4,54,41,1:42.549,197.115,110562.0,105457.44444444444,18,13
6841,856,2011,35,817,164,54,53,1:44.870,192.752,112769.6,105906.22222222222,22,19
1308,857,2011,68,4,6,60,58,1:27.953,209.771,94536.8,88440.8,4,3
634,857,2011,68,22,3,58,56,1:28.635,208.157,109108.6,90320.0,21,15
6260,857,2011,68,20,9,60,60,1:27.249,211.463,93293.8,88000.2,1,1
1529,857,2011,68,3,131,60,59,1:28.600,208.239,95409.0,89229.1,7,6
6347,857,2011,68,808,4,59,58,1:29.289,206.632,102046.2,90041.22222222222,20,12
11296,857,2011,68,816,166,57,51,1:31.990,200.565,99879.8,96307.42857142857,17,17
10363,857,2011,68,811,4,59,55,1:29.310,206.583,96844.4,92238.11111111112,10,9
10686,857,2011,68,39,164,57,44,1:31.988,200.569,99582.2,96872.85714285714,16,16
2576,857,2011,68,5,205,58,58,1:30.294,204.332,98024.8,91674.875,14,14
6622,857,2011,68,815,15,59,58,1:29.345,206.502,101385.8,90069.0,19,11
2434,857,2011,68,1,1,60,58,1:28.721,207.955,95125.4,89352.6,6,7
4034,857,2011,68,17,9,60,59,1:27.520,210.808,94262.6,88308.2,3,4
6933,857,2011,68,814,10,59,59,1:28.679,208.053,101254.0,89196.88888888889,18,13
6000,857,2011,68,153,5,59,57,1:29.239,206.748,96938.2,90301.33333333331,11,8
6846,857,2011,68,817,164,57,49,1:31.674,201.256,98996.2,97471.42857142857,15,18
297,857,2011,68,18,1,60,60,1:27.967,209.737,94142.0,88514.5,2,2
890,857,2011,68,15,205,55,52,1:31.691,201.219,124310.0,99890.4,22,19
1747,857,2011,68,16,10,59,59,1:29.289,206.632,96338.8,89957.55555555556,9,10
4490,857,2011,68,30,131,60,48,1:28.549,208.359,95828.4,91127.9,8,5
5939,858,2011,24,24,164,53,52,1:49.242,183.028,114865.0,110013.5,18,21
2558,858,2011,24,5,205,54,50,1:46.610,187.547,113353.8,107350.0,13,17
1490,858,2011,24,3,131,55,55,1:43.993,192.266,110002.2,106796.6,6,4
10585,858,2011,24,813,3,54,52,1:44.628,191.099,114154.8,105088.55555555556,16,14
10353,858,2011,24,811,4,54,32,1:46.150,188.359,116010.8,107789.44444444444,22,16
6575,858,2011,24,815,15,54,41,1:44.566,191.213,116485.8,106039.0,23,10
1724,858,2011,24,16,10,55,53,1:44.709,190.952,110727.2,104997.3,8,8
4385,858,2011,24,30,131,55,48,1:44.916,190.575,110385.4,105065.1,7,7
1226,858,2011,24,4,6,55,41,1:43.914,192.412,108423.0,104296.5,2,2
819,858,2011,24,15,205,53,36,1:47.444,186.091,114970.0,109920.75,19,18
968,858,2011,24,10,166,53,42,1:48.085,184.987,114394.0,110395.375,17,19
5993,858,2011,24,153,5,54,47,1:44.093,192.082,112750.4,104929.77777777778,12,15
224,858,2011,24,18,1,55,51,1:43.154,193.830,109031.2,103926.8,3,5
6338,858,2011,24,808,4,54,52,1:43.673,192.860,112551.0,104358.77777777778,11,13
