,raceId,year,circuitId,driverId,constructorId,qualifying_position,q1_time_ms,q2_time_ms,q3_time_ms
7749,1001,2018,13,843,5.0,12.0,10553.0,11165.0,27352.0
7750,1001,2018,13,839,10.0,3.0,10403.0,10602.0,12951.0
7751,1001,2018,13,844,15.0,13.0,10954.0,10462.0,27352.0
7752,1001,2018,13,807,4.0,15.0,10545.0,27578.0,27352.0
7753,1001,2018,13,830,9.0,7.0,10499.0,10754.0,12969.0
7754,1001,2018,13,828,15.0,14.0,11146.0,10701.0,27352.0
7755,1001,2018,13,840,3.0,19.0,10634.0,27578.0,27352.0
7756,1001,2018,13,832,4.0,16.0,10889.0,27578.0,27352.0
7757,1001,2018,13,8,6.0,6.0,10785.0,10633.0,12871.0
7758,1001,2018,13,4,1.0,17.0,11317.0,27578.0,27352.0
7759,1001,2018,13,822,131.0,10.0,11005.0,10391.0,27352.0
7760,1001,2018,13,825,210.0,9.0,11134.0,10620.0,13333.0
7761,1001,2018,13,20,6.0,2.0,10335.0,10601.0,12705.0
7762,1001,2018,13,845,3.0,18.0,11398.0,27578.0,27352.0
7763,1001,2018,13,817,9.0,8.0,10904.0,10426.0,13139.0
7764,1001,2018,13,154,210.0,5.0,10897.0,10342.0,12322.0
7765,1001,2018,13,815,10.0,4.0,10404.0,10314.0,12994.0
7766,1001,2018,13,1,131.0,1.0,11177.0,10653.0,11979.0
7767,1001,2018,13,842,5.0,11.0,10621.0,11144.0,27352.0
7768,1002,2018,14,832,4.0,7.0,8832.0,8652.0,8141.0
7769,1002,2018,14,8,6.0,1.0,8722.0,8746.0,8019.0
7770,1002,2018,14,817,9.0,15.0,8380.0,27578.0,27352.0
7771,1002,2018,14,830,9.0,5.0,8481.0,8333.0,8615.0
7772,1002,2018,14,4,1.0,13.0,8950.0,8768.0,27352.0
7773,1002,2018,14,842,5.0,9.0,8934.0,8767.0,8450.0
7774,1002,2018,14,815,10.0,16.0,8988.0,27578.0,27352.0
7775,1002,2018,14,825,210.0,11.0,8883.0,8769.0,27352.0
7776,1002,2018,14,154,210.0,6.0,8987.0,8339.0,8936.0
7777,1002,2018,14,838,1.0,20.0,8285.0,27578.0,27352.0
7778,1002,2018,14,828,15.0,19.0,8248.0,27578.0,27352.0
7779,1002,2018,14,839,10.0,8.0,8670.0,8415.0,8199.0
7780,1002,2018,14,840,3.0,10.0,8938.0,8594.0,8727.0
7781,1002,2018,14,822,131.0,4.0,8481.0,8427.0,8556.0
7782,1002,2018,14,844,15.0,17.0,8989.0,27578.0,27352.0
7783,1002,2018,14,845,3.0,12.0,8913.0,8832.0,27352.0
7784,1002,2018,14,843,5.0,18.0,9034.0,27578.0,27352.0
7785,1002,2018,14,1,131.0,3.0,8810.0,8698.0,8194.0
7786,1002,2018,14,20,6.0,2.0,8542.0,8529.0,8180.0
7787,1002,2018,14,807,4.0,14.0,8901.0,27578.0,27352.0
7788,1003,2018,15,844,15.0,13.0,10106.0,10547.0,27352.0
7789,1003,2018,15,828,15.0,14.0,10266.0,10353.0,27352.0
7790,1003,2018,15,842,5.0,15.0,10514.0,10591.0,27352.0
7791,1003,2018,15,1,131.0,1.0,10303.0,10044.0,9615.0
7792,1003,2018,15,830,9.0,2.0,10551.0,9914.0,9934.0
7793,1003,2018,15,8,6.0,5.0,10334.0,9894.0,10394.0
7794,1003,2018,15,840,3.0,20.0,10434.0,27578.0,27352.0
7795,1003,2018,15,4,1.0,11.0,9922.0,10441.0,27352.0
7796,1003,2018,15,843,5.0,17.0,10709.0,27578.0,27352.0
7797,1003,2018,15,838,1.0,18.0,10764.0,27578.0,27352.0
7798,1003,2018,15,845,3.0,19.0,10363.0,27578.0,27352.0
7799,1003,2018,15,815,10.0,7.0,10614.0,10142.0,10685.0
7800,1003,2018,15,839,10.0,9.0,10712.0,10334.0,10165.0
7801,1003,2018,15,154,210.0,8.0,10485.0,10167.0,10120.0
7802,1003,2018,15,817,9.0,6.0,9953.0,10106.0,10596.0
7803,1003,2018,15,20,6.0,3.0,10018.0,10576.0,10228.0
7804,1003,2018,15,825,210.0,16.0,10544.0,27578.0,27352.0
7805,1003,2018,15,807,4.0,10.0,10732.0,10250.0,10388.0
7806,1003,2018,15,822,131.0,4.0,10191.0,9954.0,10302.0
7807,1003,2018,15,832,4.0,12.0,10003.0,10516.0,27352.0
7808,1004,2018,71,838,1.0,19.0,10477.0,27578.0,27352.0
7809,1004,2018,71,1,131.0,2.0,9610.0,9795.0,9632.0
7810,1004,2018,71,845,3.0,18.0,10112.0,27578.0,27352.0
7811,1004,2018,71,840,3.0,20.0,10037.0,27578.0,27352.0
7812,1004,2018,71,830,9.0,11.0,9348.0,27578.0,27352.0
7813,1004,2018,71,807,4.0,15.0,10055.0,27578.0,27352.0
7814,1004,2018,71,817,9.0,12.0,9547.0,27578.0,27352.0
7815,1004,2018,71,815,10.0,8.0,9484.0,10223.0,9863.0
7816,1004,2018,71,844,15.0,7.0,10224.0,9788.0,9719.0
7817,1004,2018,71,828,15.0,10.0,9570.0,10295.0,9696.0
7818,1004,2018,71,842,5.0,13.0,9783.0,27578.0,27352.0
7819,1004,2018,71,8,6.0,4.0,9641.0,9365.0,9437.0
7820,1004,2018,71,825,210.0,5.0,9478.0,10047.0,9481.0
7821,1004,2018,71,843,5.0,16.0,9537.0,27578.0,27352.0
7822,1004,2018,71,4,1.0,17.0,10004.0,27578.0,27352.0
7823,1004,2018,71,832,4.0,14.0,10026.0,27578.0,27352.0
7824,1004,2018,71,822,131.0,1.0,10164.0,9944.0,9487.0
7825,1004,2018,71,20,6.0,3.0,9776.0,9345.0,10043.0
7826,1004,2018,71,154,210.0,9.0,9422.0,9817.0,10004.0
7827,1004,2018,71,839,10.0,6.0,9690.0,9896.0,9713.0
7828,1005,2018,22,807,4.0,16.0,9361.0,27578.0,27352.0
7829,1005,2018,22,1,131.0,1.0,9502.0,8817.0,9460.0
7830,1005,2018,22,815,10.0,10.0,9247.0,9467.0,9929.0
7831,1005,2018,22,822,131.0,2.0,9197.0,9687.0,8859.0
7832,1005,2018,22,20,6.0,9.0,8949.0,9079.0,9392.0
7833,1005,2018,22,842,5.0,7.0,9137.0,9710.0,9093.0
7834,1005,2018,22,840,3.0,14.0,9317.0,9714.0,27352.0
7835,1005,2018,22,839,10.0,8.0,9799.0,9438.0,9126.0
7836,1005,2018,22,838,1.0,19.0,9141.0,27578.0,27352.0
7837,1005,2018,22,845,3.0,17.0,9372.0,27578.0,27352.0
7838,1005,2018,22,4,1.0,18.0,9573.0,27578.0,27352.0
7839,1005,2018,22,825,210.0,12.0,9219.0,9226.0,27352.0
7840,1005,2018,22,154,210.0,5.0,9624.0,9578.0,9661.0
7841,1005,2018,22,843,5.0,6.0,9248.0,9748.0,9023.0
7842,1005,2018,22,828,15.0,20.0,9313.0,27578.0,27352.0
7843,1005,2018,22,830,9.0,3.0,9380.0,9649.0,8957.0
7844,1005,2018,22,817,9.0,15.0,9706.0,27578.0,27352.0
7845,1005,2018,22,832,4.0,13.0,9236.0,9490.0,27352.0
7846,1005,2018,22,844,15.0,11.0,9606.0,9764.0,27352.0
7847,1005,2018,22,8,6.0,4.0,9531.0,9395.0,9421.0
7848,1006,2018,69,840,3.0,18.0,9980.0,27578.0,27352.0
7849,1006,2018,69,825,210.0,12.0,10372.0,10132.0,27352.0
7850,1006,2018,69,843,5.0,14.0,9706.0,27578.0,27352.0
7851,1006,2018,69,838,1.0,20.0,10235.0,27578.0,27352.0
7852,1006,2018,69,815,10.0,10.0,9693.0,9925.0,9994.0
7853,1006,2018,69,20,6.0,2.0,9969.0,9379.0,9498.0
7854,1006,2018,69,8,6.0,3.0,10103.0,10084.0,9507.0
7855,1006,2018,69,839,10.0,6.0,10276.0,9922.0,9545.0
7856,1006,2018,69,845,3.0,17.0,9862.0,27578.0,27352.0
7857,1006,2018,69,1,131.0,1.0,9530.0,9780.0,9437.0
7858,1006,2018,69,844,15.0,9.0,9569.0,9655.0,9820.0
7859,1006,2018,69,822,131.0,4.0,9918.0,10002.0,9816.0
7860,1006,2018,69,807,4.0,7.0,10332.0,9964.0,9615.0
7861,1006,2018,69,842,5.0,13.0,10250.0,27578.0,27352.0
7862,1006,2018,69,830,9.0,15.0,10166.0,27578.0,27352.0
7863,1006,2018,69,4,1.0,16.0,9794.0,27578.0,27352.0
7864,1006,2018,69,154,210.0,8.0,10292.0,9819.0,9650.0
7865,1006,2018,69,817,9.0,5.0,10155.0,9585.0,9794.0
7866,1006,2018,69,828,15.0,19.0,10036.0,27578.0,27352.0
7867,1006,2018,69,832,4.0,11.0,10291.0,9966.0,27352.0
7868,1007,2018,32,844,15.0,9.0,8462.0,7920.0,7789.0
7869,1007,2018,32,843,5.0,14.0,8282.0,7884.0,27352.0
7870,1007,2018,32,8,6.0,6.0,8046.0,8496.0,7830.0
7871,1007,2018,32,839,10.0,11.0,7852.0,8444.0,27352.0
7872,1007,2018,32,154,210.0,16.0,8511.0,27578.0,27352.0
7873,1007,2018,32,828,15.0,10.0,8301.0,8233.0,8113.0
7874,1007,2018,32,845,3.0,20.0,8586.0,27578.0,27352.0
7875,1007,2018,32,20,6.0,4.0,7689.0,8215.0,8370.0
7876,1007,2018,32,830,9.0,2.0,8256.0,8140.0,8185.0
7877,1007,2018,32,815,10.0,13.0,7842.0,7867.0,27352.0
7878,1007,2018,32,807,4.0,7.0,8098.0,7726.0,8327.0
7879,1007,2018,32,838,1.0,17.0,8566.0,27578.0,27352.0
7880,1007,2018,32,822,131.0,5.0,8080.0,8423.0,7660.0
7881,1007,2018,32,842,5.0,15.0,8428.0,27578.0,27352.0
7882,1007,2018,32,817,9.0,1.0,8366.0,8345.0,8159.0
7883,1007,2018,32,4,1.0,12.0,8457.0,8471.0,27352.0
7884,1007,2018,32,840,3.0,19.0,8389.0,27578.0,27352.0
7885,1007,2018,32,832,4.0,8.0,8413.0,7788.0,7684.0
7886,1007,2018,32,825,210.0,18.0,8299.0,27578.0,27352.0
7887,1007,2018,32,1,131.0,3.0,8173.0,8144.0,8294.0
7888,1008,2018,18,830,9.0,5.0,7005.0,6817.0,7478.0
7889,1008,2018,18,843,5.0,17.0,7180.0,27578.0,27352.0
7890,1008,2018,18,842,5.0,10.0,6946.0,7416.0,6929.0
7891,1008,2018,18,817,9.0,6.0,7344.0,6855.0,7480.0
7892,1008,2018,18,1,131.0,1.0,7264.0,7495.0,6981.0
7893,1008,2018,18,828,15.0,7.0,7554.0,7379.0,7096.0
7894,1008,2018,18,4,1.0,18.0,7302.0,27578.0,27352.0
7895,1008,2018,18,832,4.0,16.0,7169.0,27578.0,27352.0
7896,1008,2018,18,822,131.0,3.0,7292.0,7427.0,7141.0
7897,1008,2018,18,844,15.0,8.0,7467.0,7135.0,7292.0
7898,1008,2018,18,20,6.0,2.0,7252.0,7476.0,7074.0
7899,1008,2018,18,154,210.0,9.0,7535.0,7039.0,7317.0
7900,1008,2018,18,845,3.0,15.0,7159.0,7381.0,27352.0
7901,1008,2018,18,807,4.0,14.0,6909.0,7634.0,27352.0
7902,1008,2018,18,840,3.0,19.0,7341.0,27578.0,27352.0
7903,1008,2018,18,8,6.0,4.0,7252.0,6828.0,7156.0
7904,1008,2018,18,838,1.0,20.0,7501.0,27578.0,27352.0
7905,1008,2018,18,825,210.0,11.0,7274.0,7459.0,27352.0
7906,1008,2018,18,839,10.0,13.0,7164.0,7570.0,27352.0
7907,1008,2018,18,815,10.0,12.0,7117.0,7541.0,27352.0
7908,1009,2018,24,4,1.0,15.0,10590.0,10443.0,27352.0
7909,1009,2018,24,1,131.0,1.0,10428.0,10193.0,10194.0
7910,1009,2018,24,832,4.0,11.0,10457.0,10582.0,27352.0
7911,1009,2018,24,815,10.0,14.0,9955.0,10241.0,27352.0
7912,1009,2018,24,807,4.0,10.0,10269.0,10230.0,10142.0
7913,1009,2018,24,842,5.0,17.0,9966.0,27578.0,27352.0
7914,1009,2018,24,8,6.0,4.0,9710.0,10335.0,9865.0
7915,1009,2018,24,20,6.0,3.0,10375.0,9945.0,9625.0
7916,1009,2018,24,844,15.0,8.0,9824.0,10180.0,9837.0
7917,1009,2018,24,817,9.0,5.0,9817.0,10564.0,9901.0
7918,1009,2018,24,822,131.0,2.0,10389.0,9992.0,10356.0
7919,1009,2018,24,838,1.0,18.0,10377.0,27578.0,27352.0
7920,1009,2018,24,840,3.0,20.0,10482.0,27578.0,27352.0
7921,1009,2018,24,845,3.0,19.0,10435.0,27578.0,27352.0
7922,1009,2018,24,839,10.0,9.0,10536.0,10414.0,10140.0
7923,1009,2018,24,830,9.0,6.0,9895.0,9744.0,10089.0
7924,1009,2018,24,843,5.0,16.0,10694.0,27578.0,27352.0
7925,1009,2018,24,825,210.0,13.0,10634.0,10009.0,27352.0
7926,1009,2018,24,154,210.0,7.0,10275.0,10332.0,9792.0
7927,1009,2018,24,828,15.0,12.0,10319.0,9832.0,27352.0
7928,1010,2019,1,1,131.0,1.0,8243.0,8114.0,8486.0
7929,1010,2019,1,807,4.0,11.0,8740.0,8762.0,27352.0
7930,1010,2019,1,9,3.0,20.0,8667.0,27578.0,27352.0
7931,1010,2019,1,842,9.0,17.0,8320.0,27578.0,27352.0
7932,1010,2019,1,848,5.0,13.0,8957.0,8836.0,27352.0
7933,1010,2019,1,817,4.0,12.0,9121.0,8770.0,27352.0
7934,1010,2019,1,840,211.0,16.0,8317.0,27578.0,27352.0
7935,1010,2019,1,154,210.0,6.0,9159.0,8970.0,8926.0
7936,1010,2019,1,846,1.0,8.0,8902.0,8623.0,8504.0
7937,1010,2019,1,830,9.0,4.0,9076.0,8778.0,8420.0
7938,1010,2019,1,847,3.0,19.0,8760.0,27578.0,27352.0
7939,1010,2019,1,844,6.0,5.0,8217.0,8839.0,8542.0
7940,1010,2019,1,832,1.0,18.0,8384.0,27578.0,27352.0
7941,1010,2019,1,815,211.0,10.0,9108.0,8732.0,8981.0
7942,1010,2019,1,8,51.0,9.0,9166.0,8549.0,8514.0
7943,1010,2019,1,20,6.0,3.0,9085.0,9012.0,8290.0
7944,1010,2019,1,826,5.0,15.0,8711.0,8974.0,27352.0
7945,1010,2019,1,822,131.0,2.0,8567.0,8293.0,8598.0
7946,1010,2019,1,841,51.0,14.0,8631.0,8914.0,27352.0
7947,1010,2019,1,825,210.0,7.0,8719.0,8421.0,8299.0
7948,1011,2019,3,20,6.0,2.0,9533.0,9156.0,8960.0
7949,1011,2019,3,807,4.0,17.0,9034.0,27578.0,27352.0
7950,1011,2019,3,844,6.0,1.0,9295.0,8846.0,9566.0
7951,1011,2019,3,815,211.0,14.0,9793.0,9656.0,27352.0
7952,1011,2019,3,817,4.0,11.0,9759.0,9388.0,27352.0
7953,1011,2019,3,154,210.0,8.0,9588.0,9149.0,8915.0
7954,1011,2019,3,830,9.0,5.0,9479.0,9009.0,9552.0
7955,1011,2019,3,825,210.0,6.0,9432.0,8917.0,9557.0
7956,1011,2019,3,826,5.0,15.0,9776.0,9754.0,27352.0
7957,1011,2019,3,822,131.0,4.0,9398.0,9630.0,9056.0
7958,1011,2019,3,8,51.0,9.0,9859.0,9371.0,8922.0
7959,1011,2019,3,840,211.0,18.0,9217.0,27578.0,27352.0
7960,1011,2019,3,832,1.0,7.0,9428.0,8955.0,9613.0
7961,1011,2019,3,846,1.0,10.0,9281.0,9158.0,8943.0
7962,1011,2019,3,9,3.0,20.0,9899.0,27578.0,27352.0
7963,1011,2019,3,841,51.0,16.0,9026.0,27578.0,27352.0
7964,1011,2019,3,1,131.0,3.0,9162.0,9378.0,8990.0
7965,1011,2019,3,842,9.0,13.0,9800.0,9426.0,27352.0
7966,1011,2019,3,848,5.0,12.0,9414.0,9413.0,27352.0
7967,1011,2019,3,847,3.0,19.0,9859.0,27578.0,27352.0
7968,1012,2019,17,830,9.0,5.0,9574.0,9569.0,9289.0
7969,1012,2019,17,822,131.0,1.0,9858.0,9828.0,9647.0
7970,1012,2019,17,844,6.0,4.0,9912.0,9524.0,9965.0
7971,1012,2019,17,815,211.0,12.0,9426.0,9599.0,27352.0
7972,1012,2019,17,154,210.0,10.0,10052.0,9456.0,27352.0
7973,1012,2019,17,832,1.0,14.0,9986.0,9823.0,27352.0
7974,1012,2019,17,807,4.0,8.0,9944.0,10268.0,10162.0
7975,1012,2019,17,826,5.0,11.0,10083.0,9536.0,27352.0
7976,1012,2019,17,817,4.0,7.0,10009.0,9514.0,10158.0
7977,1012,2019,17,840,211.0,16.0,9692.0,27578.0,27352.0
7978,1012,2019,17,842,9.0,6.0,10163.0,10148.0,10130.0
7979,1012,2019,17,1,131.0,2.0,9415.0,9737.0,9670.0
7980,1012,2019,17,825,210.0,9.0,9436.0,9450.0,27352.0
7981,1012,2019,17,20,6.0,3.0,9857.0,9432.0,9948.0
7982,1012,2019,17,847,3.0,17.0,9753.0,27578.0,27352.0
7983,1012,2019,17,8,51.0,13.0,9525.0,9719.0,27352.0
7984,1012,2019,17,9,3.0,18.0,9781.0,27578.0,27352.0
7985,1012,2019,17,846,1.0,15.0,9548.0,10267.0,27352.0
7986,1013,2019,73,825,210.0,13.0,10582.0,10899.0,27352.0
7987,1013,2019,73,8,51.0,19.0,201680.0,27578.0,27352.0
7988,1013,2019,73,817,4.0,11.0,10686.0,10677.0,27352.0
7989,1013,2019,73,815,211.0,5.0,10449.0,10970.0,10693.0
7990,1013,2019,73,822,131.0,1.0,10226.0,10600.0,10495.0
7991,1013,2019,73,154,210.0,15.0,10707.0,27578.0,27352.0
7992,1013,2019,73,844,6.0,9.0,10526.0,11095.0,27352.0
7993,1013,2019,73,842,9.0,20.0,201680.0,27578.0,27352.0
7994,1013,2019,73,846,1.0,7.0,10571.0,10284.0,10986.0
7995,1013,2019,73,847,3.0,17.0,10562.0,27578.0,27352.0
7996,1013,2019,73,840,211.0,14.0,10830.0,27578.0,27352.0
7997,1013,2019,73,830,9.0,4.0,10827.0,10488.0,10169.0
7998,1013,2019,73,9,3.0,18.0,10955.0,27578.0,27352.0
7999,1013,2019,73,841,51.0,8.0,10340.0,10581.0,10624.0
8000,1013,2019,73,807,4.0,16.0,10727.0,27578.0,27352.0
8001,1013,2019,73,832,1.0,10.0,11036.0,10598.0,27352.0
8002,1013,2019,73,1,131.0,2.0,10714.0,10680.0,10554.0
8003,1013,2019,73,20,6.0,3.0,10242.0,10989.0,10797.0
8004,1013,2019,73,848,5.0,12.0,10354.0,10694.0,27352.0
8005,1013,2019,73,826,5.0,6.0,10524.0,10421.0,10781.0
8006,1014,2019,4,832,1.0,13.0,8460.0,8299.0,27352.0
8007,1014,2019,4,844,6.0,5.0,8088.0,8314.0,8188.0
8008,1014,2019,4,9,3.0,20.0,8254.0,27578.0,27352.0
8009,1014,2019,4,154,210.0,7.0,7842.0,7766.0,8511.0
8010,1014,2019,4,841,51.0,18.0,8464.0,27578.0,27352.0
8011,1014,2019,4,830,9.0,4.0,7944.0,8326.0,7957.0
8012,1014,2019,4,842,9.0,6.0,8562.0,8532.0,8308.0
8013,1014,2019,4,825,210.0,8.0,8369.0,7972.0,8522.0
8014,1014,2019,4,807,4.0,16.0,8204.0,27578.0,27352.0
8015,1014,2019,4,847,3.0,19.0,7972.0,27578.0,27352.0
8016,1014,2019,4,846,1.0,11.0,8311.0,8038.0,27352.0
8017,1014,2019,4,826,5.0,9.0,8614.0,7943.0,8273.0
8018,1014,2019,4,822,131.0,1.0,8579.0,8424.0,7906.0
8019,1014,2019,4,1,131.0,2.0,7992.0,7638.0,7640.0
8020,1014,2019,4,817,4.0,10.0,8185.0,7999.0,7906.0
8021,1014,2019,4,20,6.0,3.0,8125.0,8267.0,7872.0
8022,1014,2019,4,840,211.0,17.0,8271.0,27578.0,27352.0
8023,1014,2019,4,8,51.0,14.0,7932.0,8488.0,27352.0
8024,1014,2019,4,848,5.0,12.0,8496.0,8145.0,27352.0
8025,1014,2019,4,815,211.0,15.0,8086.0,8586.0,27352.0
8026,1015,2019,6,822,131.0,2.0,7662.0,7701.0,7252.0
8027,1015,2019,6,848,5.0,10.0,7207.0,7529.0,7753.0
8028,1015,2019,6,840,211.0,18.0,8046.0,27578.0,27352.0
8029,1015,2019,6,807,4.0,11.0,7297.0,7770.0,27352.0
8030,1015,2019,6,846,1.0,12.0,7945.0,7824.0,27352.0
8031,1015,2019,6,815,211.0,17.0,7433.0,27578.0,27352.0
8032,1015,2019,6,154,210.0,13.0,7937.0,7227.0,27352.0
8033,1015,2019,6,832,1.0,9.0,7972.0,7708.0,7517.0
8034,1015,2019,6,830,9.0,3.0,7697.0,7618.0,7641.0
8035,1015,2019,6,847,3.0,19.0,7777.0,27578.0,27352.0
8036,1015,2019,6,1,131.0,1.0,7642.0,7835.0,7166.0
8037,1015,2019,6,20,6.0,4.0,7534.0,7327.0,7947.0
8038,1015,2019,6,826,5.0,8.0,7702.0,7512.0,7371.0
8039,1015,2019,6,841,51.0,15.0,8076.0,7385.0,27352.0
8040,1015,2019,6,844,6.0,16.0,7349.0,27578.0,27352.0
8041,1015,2019,6,9,3.0,20.0,8051.0,27578.0,27352.0
8042,1015,2019,6,825,210.0,6.0,7965.0,7463.0,7209.0
8043,1015,2019,6,817,4.0,7.0,7867.0,7643.0,7318.0
8044,1015,2019,6,8,51.0,14.0,8093.0,7315.0,27352.0
8045,1015,2019,6,842,9.0,5.0,7840.0,7557.0,7141.0
8046,1016,2019,7,815,211.0,16.0,7397.0,27578.0,27352.0
8047,1016,2019,7,848,5.0,14.0,7220.0,7393.0,27352.0
8048,1016,2019,7,826,5.0,12.0,8065.0,8021.0,27352.0
8049,1016,2019,7,832,1.0,9.0,7850.0,7672.0,8281.0
8050,1016,2019,7,847,3.0,19.0,7917.0,27578.0,27352.0
8051,1016,2019,7,844,6.0,3.0,7314.0,7305.0,7920.0
8052,1016,2019,7,20,6.0,1.0,7300.0,7242.0,7240.0
8053,1016,2019,7,830,9.0,11.0,7719.0,7900.0,27352.0
8054,1016,2019,7,8,51.0,17.0,7430.0,27578.0,27352.0
8055,1016,2019,7,154,210.0,15.0,7309.0,27578.0,27352.0
8056,1016,2019,7,9,3.0,20.0,7793.0,27578.0,27352.0
8057,1016,2019,7,842,9.0,5.0,7223.0,7296.0,7179.0
8058,1016,2019,7,840,211.0,18.0,7466.0,27578.0,27352.0
8059,1016,2019,7,1,131.0,2.0,7618.0,7110.0,7446.0
8060,1016,2019,7,807,4.0,7.0,7820.0,7653.0,7424.0
8061,1016,2019,7,841,51.0,13.0,7322.0,7336.0,27352.0
8062,1016,2019,7,822,131.0,6.0,7329.0,7195.0,7201.0
8063,1016,2019,7,825,210.0,10.0,7307.0,7886.0,27352.0
8064,1016,2019,7,846,1.0,8.0,7880.0,7835.0,7963.0
8065,1016,2019,7,817,4.0,4.0,7937.0,7632.0,7171.0
8066,1017,2019,34,832,1.0,6.0,9173.0,9319.0,9422.0
8067,1017,2019,34,817,4.0,8.0,9954.0,9369.0,9818.0
8068,1017,2019,34,822,131.0,2.0,9550.0,9337.0,9405.0
8069,1017,2019,34,815,211.0,14.0,9964.0,9738.0,27352.0
8070,1017,2019,34,20,6.0,7.0,9175.0,9406.0,9699.0
8071,1017,2019,34,9,3.0,20.0,9505.0,27578.0,27352.0
8072,1017,2019,34,847,3.0,19.0,9989.0,27578.0,27352.0
8073,1017,2019,34,830,9.0,4.0,9427.0,9099.0,9309.0
8074,1017,2019,34,841,51.0,10.0,9280.0,9408.0,9720.0
8075,1017,2019,34,846,1.0,5.0,9989.0,9019.0,9318.0
8076,1017,2019,34,840,211.0,18.0,9826.0,27578.0,27352.0
8077,1017,2019,34,844,6.0,3.0,9647.0,9599.0,9765.0
8078,1017,2019,34,154,210.0,17.0,9726.0,27578.0,27352.0
8079,1017,2019,34,1,131.0,1.0,9609.0,9420.0,9119.0
8080,1017,2019,34,825,210.0,15.0,9266.0,9540.0,27352.0
8081,1017,2019,34,848,5.0,11.0,9545.0,9461.0,27352.0
8082,1017,2019,34,826,5.0,16.0,9664.0,27578.0,27352.0
8083,1017,2019,34,842,9.0,9.0,9252.0,9421.0,9184.0
8084,1017,2019,34,807,4.0,13.0,9865.0,9544.0,27352.0
8085,1017,2019,34,8,51.0,12.0,9972.0,9533.0,27352.0
8086,1018,2019,70,840,211.0,17.0,7232.0,27578.0,27352.0
8087,1018,2019,70,841,51.0,8.0,6850.0,6594.0,6579.0
8088,1018,2019,70,807,4.0,12.0,7133.0,6916.0,27352.0
8089,1018,2019,70,825,210.0,5.0,7178.0,6866.0,6472.0
8090,1018,2019,70,846,1.0,6.0,6761.0,6611.0,6499.0
8091,1018,2019,70,154,210.0,11.0,6952.0,6890.0,27352.0
8092,1018,2019,70,9,3.0,20.0,6806.0,27578.0,27352.0
8093,1018,2019,70,844,6.0,1.0,6538.0,6678.0,6303.0
8094,1018,2019,70,830,9.0,3.0,7107.0,7135.0,6739.0
8095,1018,2019,70,842,9.0,9.0,6812.0,7288.0,6599.0
8096,1018,2019,70,817,4.0,14.0,7047.0,7190.0,27352.0
8097,1018,2019,70,815,211.0,16.0,7189.0,27578.0,27352.0
8098,1018,2019,70,848,5.0,13.0,7108.0,7065.0,27352.0
8099,1018,2019,70,847,3.0,19.0,7404.0,27578.0,27352.0
8100,1018,2019,70,8,51.0,7.0,7015.0,6456.0,6566.0
8101,1018,2019,70,1,131.0,2.0,7118.0,7103.0,6562.0
8102,1018,2019,70,822,131.0,4.0,6484.0,7163.0,6837.0
8103,1018,2019,70,826,5.0,18.0,6824.0,27578.0,27352.0
8104,1018,2019,70,20,6.0,10.0,6830.0,6967.0,27352.0
8105,1018,2019,70,832,1.0,15.0,6853.0,7901.0,27352.0
8106,1019,2019,9,807,4.0,10.0,9168.0,8997.0,8986.0
8107,1019,2019,9,832,1.0,13.0,8803.0,9178.0,27352.0
8108,1019,2019,9,825,210.0,16.0,9262.0,27578.0,27352.0
8109,1019,2019,9,154,210.0,14.0,8947.0,9357.0,27352.0
8110,1019,2019,9,830,9.0,4.0,9200.0,9348.0,8776.0
8111,1019,2019,9,846,1.0,8.0,8679.0,8985.0,8824.0
8112,1019,2019,9,826,5.0,17.0,9321.0,27578.0,27352.0
8113,1019,2019,9,842,9.0,5.0,8873.0,8638.0,9090.0
8114,1019,2019,9,1,131.0,2.0,9013.0,9340.0,8599.0
8115,1019,2019,9,817,4.0,7.0,9028.0,8883.0,8782.0
8116,1019,2019,9,848,5.0,9.0,9082.0,9003.0,8945.0
8117,1019,2019,9,822,131.0,1.0,9250.0,9172.0,8593.0
8118,1019,2019,9,847,3.0,19.0,9489.0,27578.0,27352.0
8119,1019,2019,9,815,211.0,15.0,9249.0,9528.0,27352.0
8120,1019,2019,9,20,6.0,6.0,9398.0,8623.0,9287.0
8121,1019,2019,9,8,51.0,12.0,9158.0,9146.0,27352.0
8122,1019,2019,9,844,6.0,3.0,9033.0,9046.0,8672.0
8123,1019,2019,9,840,211.0,18.0,9362.0,27578.0,27352.0
8124,1019,2019,9,9,3.0,20.0,9057.0,27578.0,27352.0
8125,1019,2019,9,841,51.0,11.0,9049.0,9119.0,27352.0
8126,1020,2019,10,9,3.0,19.0,8239.0,27578.0,27352.0
8127,1020,2019,10,1,131.0,1.0,8052.0,7349.0,7867.0
8128,1020,2019,10,832,1.0,7.0,7521.0,7832.0,8097.0
8129,1020,2019,10,841,51.0,11.0,7470.0,7986.0,27352.0
8130,1020,2019,10,847,3.0,18.0,8121.0,27578.0,27352.0
8131,1020,2019,10,825,210.0,12.0,7403.0,7989.0,27352.0
8132,1020,2019,10,154,210.0,6.0,7446.0,7969.0,8051.0
8133,1020,2019,10,20,6.0,20.0,201680.0,27578.0,27352.0
8134,1020,2019,10,844,6.0,10.0,7429.0,7544.0,27352.0
8135,1020,2019,10,842,9.0,4.0,8191.0,7585.0,7722.0
